id,name,type,industry
Domain_5b065702aa73fe7d67daa4d6242e1f5ef70ca088dfada96cbba25459cee98e8a,5b065702aa.com,Domain,"[B]"
Domain_f04fbb8db6a1a08d9a3036a889a35f4209057d7071e00d8347291f62b3d27f53,f04fbb8db6.com,Domain,"[]"
Domain_686f4255f9d0d3a6ce21f15b962529351e4745ab82d33187f3943ab043f12f30,686f4255f9.com,Domain,"[]"
Domain_a60b3306eb8c9f6dd1742dffaafdabca5ad8dd26a1b19368bd15ba043882ab9d,a60b3306eb.com,Domain,"[]"
Domain_a42fe3619ba0d5c95358a63511748c865aed1423f30f4c59e1638daa1f751528,a42fe3619b.com,Domain,"[]"
Domain_1b71c6a28dfba18f071222e5c0a05a80cb0338b8f3c614a344ebfd166e3cb780,1b71c6a28d.com,Domain,"[]"
Domain_35950cbd75e4f980c1b5931b6ca5981efbf5108633a6a2f42f1a7ace2dbe62b6,35950cbd75.com,Domain,"[A]"
Domain_1b933d975dcb7cc009541ac89bfc5f7ff235e85eb7a9227722c6b2dc065f71e4,1b933d975d.com,Domain,"[]"
Domain_6e2cdd140ff3663b692d47814ed8dc4322dac53d60a567025d0b43964a22dd83,6e2cdd140f.com,Domain,"[]"
Domain_21f8cd008df40a39324b7c957b22198d9cdb090cd28e72cf26e53b9128579d38,21f8cd008d.com,Domain,"[]"
Domain_96753d557feb28d449002317e8fae7bce7f1d8b6f6638ff4553ae8b3c7652b96,96753d557f.com,Domain,"[A]"
Domain_8cafefcf87039299bc4997ba10a859179d76cea57de57b89a860b589176c33c4,8cafefcf87.com,Domain,"[]"
Domain_65d8a41b75fc4dd26ab39129055ff6829f9e9a6b315d901df90c23fd64f44ceb,65d8a41b75.com,Domain,"[A]"
Domain_7ac138b30dff968348a2a100a5ee56f754dbfb7bf3bec8a389a0a3c658a362fc,7ac138b30d.com,Domain,"[]"
Domain_91bc0adfb536c03ce1f63a0fd774bb89a805d95a2130df7b04a8ae4b58fd240b,91bc0adfb5.com,Domain,"[]"
Domain_9d37ec0ea532788f2bee74a1e8c444c7a4892a6e0507ba2410e1211bba59a2aa,9d37ec0ea5.com,Domain,"[]"
Domain_a9b9348291d68776c8ffd85e5c70178e0a10e1012c2934017b14a0bf3cc3242b,a9b9348291.com,Domain,"[]"
Domain_9e80a79814a3517db8780394f1f57a3e5505b13eb341db56a6063ec2c7744b6b,9e80a79814.com,Domain,"[]"
Domain_2d376c12c58221b8e63e8fe28b02c78d04fced4fde35d424a90d04ba5461adab,2d376c12c5.com,Domain,"[]"
Domain_34e05b22d7a98bed14c7b36faa54188ee231d2d173336c136865eed612bc5e74,34e05b22d7.com,Domain,"[]"
Domain_61b4d1dd7728041da37580d3375babe815a420bb48e04b3afa9f949715c60fcd,61b4d1dd77.com,Domain,"[]"
Domain_beb3b50a60c346c06e5cda1b2c6d971f1102fdd070bad5dd00a0e2b1b1e68a0c,beb3b50a60.com,Domain,"[B]"
Domain_74d8d30df44f5f64e8ec4cf843b1ec04de65223d6d663cbc03a9b9fa8473ec94,74d8d30df4.com,Domain,"[]"
Domain_dc9392fd02725eb7eabd65aa93ea056e1e52a50a090abfa15226b32430865917,dc9392fd02.com,Domain,"[]"
Domain_b36d1cefa2b7a968897fafbc32b5e5d79d71bfda701456736c282e2368591919,b36d1cefa2.com,Domain,"[]"
Domain_93396bd7fa831a4f385fd13aa294ec2e1e25e6f45485755b397b7c38c0abf242,93396bd7fa.com,Domain,"[B]"
Domain_3de1059f8496d271aeb97c497b63da4375f9a1bec41e3ca04d79be353420ad51,3de1059f84.com,Domain,"[]"
Domain_ded8933668429ba97c6f9a01feee3526adaad67890baccb0cf0d06da107e73a6,ded8933668.com,Domain,"[]"
Domain_c2bc792a8bdfe887334afd745a5a2d0bf47ce5ec992e3139f8b821c93349c67f,c2bc792a8b.com,Domain,"[]"
Domain_bb6f074ac30fa818fe9ba2bc8fd8de4317ebf8a46c8eacd2b9aa3a2a780b5d95,bb6f074ac3.com,Domain,"[]"
Domain_d2e7b4fe68779d140d8e3c384bc8c81d51fb2d6afe98b7ad748d92395c3a8bd4,d2e7b4fe68.com,Domain,"[]"
Domain_047b561466eddbf1cd99101c9bdbb1daec5cd538da961550567ae054d29a3a20,047b561466.com,Domain,"[]"
Domain_5e5d5ec5e4430cb0c73de5ae57af98a751e54086b6c6eda76022bcc6332e147b,5e5d5ec5e4.com,Domain,"[]"
Domain_39da0a2b53a81ea476d1fbbc78ca6af5f192055cfb1381f68b706f1c38487642,39da0a2b53.com,Domain,"[]"
Domain_5b0dafd4b5f740582eacc2a71ac4e3b1adb420e861c14202bcd70d8c5506365f,5b0dafd4b5.com,Domain,"[]"
Domain_d6a3eb2549ec709a5c0c37ee6985f1f790d3744228adc94e85e194e2433dbfa7,d6a3eb2549.com,Domain,"[]"
Domain_2b70e278a6552fd400226ecbd0af734d4b2fcdf2f482edd49fbe5bee1d85e054,2b70e278a6.com,Domain,"[]"
Domain_b8176b7501e5890f9af54e94c5c08542d2ffd730386fa2ba20d24b765f4d9ca2,b8176b7501.com,Domain,"[A]"
Domain_6097fa92457e099d3c1fac1da5985d97e6cd8dd840a903ec51f54a709dcc0d0a,6097fa9245.com,Domain,"[]"
Domain_6e6464bfd9a7f94d2c6de25bb9d9a4c291edbca2814dbfc94c463ace2e7d0973,6e6464bfd9.com,Domain,"[A]"
Domain_ba3b9ba643f4d6203bc4a88802a514915d771a36f956928cf38d09e92c3f1f82,ba3b9ba643.com,Domain,"[A,B]"
Domain_c13d7659514fc9ee7efda4b9b46772bbd875f88b2856213743fbc86f6ab2ad20,c13d765951.com,Domain,"[]"
Domain_50537b44a717f1acf6bc24d51f4dc920d21893467bfc8c2b683bbb4b72f550d6,50537b44a7.com,Domain,"[A]"
Domain_70b37cabafbdc98012fe54b26f13471feda4a31fd28b7cb3512b60fd001b1551,70b37cabaf.com,Domain,"[]"
Domain_009774e7594c908616ca52d94edbea7c0965e30672fb4a3a6f69efc9f88c2ba4,009774e759.com,Domain,"[B]"
Domain_c40262f72500acda0cb4e2beeceae46497050ac6703729ac1d053b56e61bde20,c40262f725.com,Domain,"[]"
Domain_73df47debd55d10209c1aff8635a9cce98a18e3cffc0353ed5364952ccb7d34d,73df47debd.com,Domain,"[]"
Domain_7221d5eb2ee393f89b883efba1bb763c79a609c6bdd1dbca1ec6d78ee639e4b5,7221d5eb2e.com,Domain,"[]"
Domain_3c9e48399231c39ccbdd9d4733e9d5a83825b2d7d270bd7274e08df5a32bb8e0,3c9e483992.com,Domain,"[]"
Domain_49c0db5a38a80061be5acfbaa7a0cdbb1cbc4fa9a364501804cec345955c94c0,49c0db5a38.com,Domain,"[]"
Domain_61d89181e1355cb9f958c3f80c3c8676c501893ba5a46b8b1122710f896b9433,61d89181e1.com,Domain,"[]"
Domain_5824e1bbfe6ac2c90a16f2d9fa2b2aabd62e474940f26c568fd6f12b59187de2,5824e1bbfe.com,Domain,"[]"
Domain_fd60ce6d72d366e073100f42fdc0eea7d465a307ca4bdcaf10b8f8ccc17a26fc,fd60ce6d72.com,Domain,"[]"
Domain_24333d5701c20e73f72a43cc42b8598c40ab26ac81b6ed4d1be3e33371c79f6d,24333d5701.com,Domain,"[A]"
Domain_be7a66d63fb8733598aa1f38f482861209b19254a667a1473bf0f013bb443b64,be7a66d63f.com,Domain,"[]"
Domain_93a20a0b9bfbb35bcac46e31f0a4ae20ab75ac575a2f16b1e9ff024acfb2ca55,93a20a0b9b.com,Domain,"[]"
Domain_c96e88265ab52942b4d2138858a82cfdde5aa2ebab7837950b298cc7e6399b31,c96e88265a.com,Domain,"[]"
Domain_d73ac1b545af137fb942cf0078b2303780c98fd56b3380939574f2f4120d8242,d73ac1b545.com,Domain,"[]"
Domain_8418bf3cafa460b2af17f8b538af438318ada5b1509f880b45338575be9b815e,8418bf3caf.com,Domain,"[]"
Domain_531a3ffd90065528f7a0a7d40bd5d02261857c674f6d9a902232f58df2d8e2b2,531a3ffd90.com,Domain,"[]"
Domain_54283a1431c9593d7602707b9ad0c3438121a7a1f535262646eb477d7c25660c,54283a1431.com,Domain,"[]"
Domain_37bc7ae882e2d5bb74ad82938feb1196e0954dffa3c4f020b06c9223a0d59439,37bc7ae882.com,Domain,"[]"
Domain_0c62647d062d8d8008cf48471f80c20c5b62da9cda824056a3ade77920e5c13e,0c62647d06.com,Domain,"[B]"
Domain_4ae04a10c08deedad514391095ce1e0870d82c5a903697d178fb6b3d9066e2e4,4ae04a10c0.com,Domain,"[]"
Domain_0a2df8082fb79113d800a74cdddc53a94b1c78ecb3de00729d859368ea229179,0a2df8082f.com,Domain,"[]"
Domain_4e1aa763666cbd974b0709720a3c86ac79f60dc7eb48ffb949a7f5e18a8b7e30,4e1aa76366.com,Domain,"[]"
Domain_5e5c196611012ba94c245f1a600590cc3ca49be35da92f7f0a58456e9da11f9e,5e5c196611.com,Domain,"[]"
Domain_72877e77d869ace0f44721820645bc1a7eaa5d83ac9fe8471ff7e61cdcacde1d,72877e77d8.com,Domain,"[]"
Domain_aac3cc87027522cbad5a35d4f83312162f7732fa6ce9c28cd2bc077ff9626f0c,aac3cc8702.com,Domain,"[]"
Domain_871413e80c66525eccc260bb96bb846a920593dbc799b38723449a47f9547c99,871413e80c.com,Domain,"[]"
Domain_7452c3636ef2c15d385f80e6c66840820df3f29dc038c80bc773b38ce8526377,7452c3636e.com,Domain,"[A]"
Domain_31f28602cc45f80e6e435478cb6563ddeb69148bd90cfcd5264e5ecbf8912564,31f28602cc.com,Domain,"[]"
Domain_8484fbc72e58310d1252f8dfd97839b4588ba6272cf2c1b6146fce1a035fbede,8484fbc72e.com,Domain,"[]"
Domain_1088389677f457507d64f0ed1a6cbf57489c97c349d99946d99c6e49e06d366c,1088389677.com,Domain,"[]"
Domain_79350115ce82640ce7e1e7b907e14ec4229b6be54bb84851d5aa411a9411825b,79350115ce.com,Domain,"[]"
Domain_33334f871592fd43c3fa3acbdd51fa3eeef7aeff6b8fb3dbac8c35bbadebea0e,33334f8715.com,Domain,"[B]"
Domain_f3afe4735e543a45e3442507798ee823a5e4c81cf96357d310694a54fcf681cb,f3afe4735e.com,Domain,"[]"
Domain_786fdbb1329b8e8bbaae7cdb107def5b9e10b0f7be60165193706006bc2a58cb,786fdbb132.com,Domain,"[]"
Domain_276757f720014b7ee387dcf078d8574ab419d56871a2afc916e56545ccdabcc2,276757f720.com,Domain,"[]"
Domain_4f17470b873812f24dfb52f66226eb33a7c162b4ae9d2d3cd8d82e31bb398f43,4f17470b87.com,Domain,"[]"
Domain_55715b05f529909aa71927633f3c0e40a0d97caa1f41cbe2e27c41da9bb54e1f,55715b05f5.com,Domain,"[]"
Domain_60a415043ba51a390502f1d6a9577b8182abab88e21658a03c0f6b4cddf687c4,60a415043b.com,Domain,"[B]"
Domain_b29a66acaafeaf39c986c439263dae5f005171eeb7ef1e3698d4e797633f2308,b29a66acaa.com,Domain,"[]"
Domain_654f945b0796783fe5cd7cf40090a0dd35de28b4cae16774a41a995669b6db01,654f945b07.com,Domain,"[]"
Domain_31698efded39484293e83b09499c483ec0ce3bc2587b6d61536a5359e8d7475c,31698efded.com,Domain,"[]"
Domain_46765864c21c25836c3b8d0b114f4d0f19d1bda7f692f023ff27eeb25d925789,46765864c2.com,Domain,"[]"
Domain_5443efba54db0f9f63b236637225c181c3fc183dcdfe84d42ec9abb66d2fd706,5443efba54.com,Domain,"[]"
Domain_62502c5e793b2435ceb89a36dd61adff18021201435ed53db4c8e7f7d218e17c,62502c5e79.com,Domain,"[B]"
Domain_eccb2f4ca41bd51cbbfa599f250fe936434f0ff770a1e6650d1f3fad9ce1f7a2,eccb2f4ca4.com,Domain,"[]"
Domain_62ead8bea165044e0b009e3f3d3bcbc0c0c6a6f72bc8970998ad45158c5a5422,62ead8bea1.com,Domain,"[]"
Domain_c7625ece633bf1f3a81fc367d3a32d9db533bb5161fb079d44bc6e25f073c1af,c7625ece63.com,Domain,"[]"
Domain_18109f7a02415e04ea7956c43b3bf24b307c8573074ce3b51579aac53833e8a2,18109f7a02.com,Domain,"[]"
Domain_a34356a6fbcd07bce31f79d6444ba7edab0889ad6b8a1a87c0f717c35e21b548,a34356a6fb.com,Domain,"[]"
Domain_82e7b2802ec4dccf26f89594a23ed7c8c036f775e6d72c9a11f1124214484d54,82e7b2802e.com,Domain,"[C]"
Domain_64cfef404f3e4c849285d0c6b9d9dcbf6431a51761b8a32a49fb33e45685cb65,64cfef404f.com,Domain,"[]"
Domain_1b0fc25fdd3a31b9d2245c54d686f26fbd31c11055475ba0f05e3e0bd26fc278,1b0fc25fdd.com,Domain,"[]"
Domain_56920608f90187dcdbc845a900a3b7ff9b984c0b34f94e3089ba5844adcdecd4,56920608f9.com,Domain,"[]"
Domain_a63907939d96fede5437cd2e7740baf3dfa5763b6f8d37ed61ee7ae42f783248,a63907939d.com,Domain,"[]"
Domain_c7a89f364a501f1e7fd30f3260991b3d78b7ce4cd0976bd6754203b5fa3a9234,c7a89f364a.com,Domain,"[C]"
Domain_ea68108eeb0e2987c6ee70065cf7b00f36c6c737577df8123bcb00692e44e551,ea68108eeb.com,Domain,"[]"
Domain_1211fe03ad9615dcbecfa4751454649780abe5e82b75078197b2b0046eee26b0,1211fe03ad.com,Domain,"[]"
Domain_e7215787f618797bc180738e28f8ae21ea9c520ffb832c2ae35a3b700f7e9813,e7215787f6.com,Domain,"[A]"
Domain_c5c46918856edfeaa0b1759afdc14d090ea974bfc4e0e89f6f1dca4470ac9c21,c5c4691885.com,Domain,"[]"
Domain_a22aa13b5187c961bdb1e9ab2e9a03cdad4fdd19eb4a14a54040da72a4b163fd,a22aa13b51.com,Domain,"[A]"
Domain_83b947afed08e044ac37b48a459b61c70b7188c0e7ee0680e7dd929e91998dc3,83b947afed.com,Domain,"[]"
Domain_782d6c9d92eca3316ad38fc7b26438ef824a7e4a7705af85a38401707bbe31e2,782d6c9d92.com,Domain,"[]"
Domain_73ca66841503fc0e34af122ee8703fa994bd0e17faffda66636383d6bc62818d,73ca668415.com,Domain,"[]"
Domain_e5e1da9e0859a3a7be585241819bfd9bee55f4ad70ce04b587ea92b16311e5c8,e5e1da9e08.com,Domain,"[A]"
Domain_afde5ca452abfdecaa26d34087199f1e041c9033486fcba0c176df2cc374a82d,afde5ca452.com,Domain,"[]"
Domain_835b11aa3a7dcdeb11510d48702971bfe07d348fc9c10fc2a1cee5893642727c,835b11aa3a.com,Domain,"[]"
Domain_902b5fa41a4f9e2e7a3ae87b924de5b190e308e5b30da21d781216ded77c69df,902b5fa41a.com,Domain,"[B]"
Domain_679881350a4d7ddba503787b41c239d4f81abfa8fb70da75b6947af22da8bd44,679881350a.com,Domain,"[]"
Domain_0b88c7fb10b97321a3427a3dde20e92d15c56f244b6fb5ee92c72dea30736993,0b88c7fb10.com,Domain,"[]"
Domain_074af31b1b4186651bf41a1aab2330f3a146efb5a948846083d90ef1941375df,074af31b1b.com,Domain,"[]"
Domain_8d4322ce44db3a6492178ce08dbfbc868b6727b692ba0e3aa27e0722a982b830,8d4322ce44.com,Domain,"[]"
Domain_10f5b463111c18613af2aa9dcb5a7bd4178bccc0c292589f8e8b3cea130e2bff,10f5b46311.com,Domain,"[]"
Domain_7d6a570e690f42a5a0b9c7a2f526ce7390481cd1bd8420dcc298196c627bf324,7d6a570e69.com,Domain,"[]"
Domain_17b660098f19bd5084344c18017eeccdd4d1f38aa37b62152fd8a33e1e0ac18c,17b660098f.com,Domain,"[]"
Domain_dbb36b9faaccfeacb272537bd476088bc143fcf592a2d81efbfc12d2947bce09,dbb36b9faa.com,Domain,"[]"
Domain_420dddc26d441c16a90c7513d0045917c91d37fc74820f5367b7513c80c64eae,420dddc26d.com,Domain,"[A]"
Domain_be1b481b30a0845b65cad00f4701ef4b57557b98a15d53423760232444beaf94,be1b481b30.com,Domain,"[]"
Domain_ddc01d7ced4bf120cb459a8dc62ff30f567690405c4baa25c5cd012d5a593b76,ddc01d7ced.com,Domain,"[A]"
Domain_88f8b485fb0c7048bc2726cceb3ff0c6d2fe8edf6b52a85195863bc92d5ad246,88f8b485fb.com,Domain,"[A]"
Domain_63b0cb02f44cf44176467a3470cd67cc6333aa115079b1486f01415f3ec4642a,63b0cb02f4.com,Domain,"[]"
Domain_2eb916f9476fa2f6a9e24faeb6187a99f9331ba8a12f93ee9f6439d886d41bbb,2eb916f947.com,Domain,"[A]"
