Domain_2f889caa31a3e18b6c71846185152fa1ef1c6a003ac4e35f94afb2041add9a5f,2f889caa31.com,Domain,"[B]",4,0
Domain_3aa9796b74e76c581148f68dfa8a1af99896e1313dda2fbc81d04e8bd3eee0d2,3aa9796b74.com,Domain,"[]",2,0
Domain_16a86689a5fb897d0870804a42e27921dd82eadef5641061c339d1d72e49b4d1,16a86689a5.com,Domain,"[]",2,0
Domain_249c716b68f06805aafbe33fb3bc52a5b2d81a6c7017754d97588f44368ec704,249c716b68.com,Domain,"[A]",2,0
Domain_6cc4aa384e853130dd959c022dcfa77baaf49dca30f56bb9b6faf4f40eae6aa3,6cc4aa384e.com,Domain,"[]",6,1
Domain_8cfbc3dc32c53413f89000e1ed8c7c387032e5c0138a250085e3be964dbac32e,8cfbc3dc32.com,Domain,"[]",1,1
Domain_24acfd52f9ceb424d4a2643a832638ce1673b8689fa952d9010dd44949e6b1d9,24acfd52f9.com,Domain,"[]",3,1
Domain_106e051840828d4e7694e5c3c9535466208817153b4e3d5fc2e2d1b93596373f,106e051840.com,Domain,"[]",2,0
Domain_741b68c49c281c8c7c1168c022fd20499580ea8ae223aec9ab0268650679d1bd,741b68c49c.com,Domain,"[]",2,0
Domain_7ce81d3585046e21b26d838b5f18e321aa28c29ef89e25f50e35f24dffb49362,7ce81d3585.com,Domain,"[]",2,0
Domain_9b782d5e1bfb396464c1f38ab452c684e9c725ed147a19a21eec06f3e47fed1d,9b782d5e1b.com,Domain,"[]",2,0
Domain_d795fe6398057b2e7d0407a81ee287cadf90249bf45e5894920a56e2ce603374,d795fe6398.com,Domain,"[A,B]",3,0
Domain_0d00ce77a37ed837befdfc1724da07954d24eb6543b415f74c56382af0b5ed20,0d00ce77a3.com,Domain,"[]",3,0
Domain_a2d964404ed92ea0394f184b665f61f473e857db29cf222b1f7d5087499e76d6,a2d964404e.com,Domain,"[]",2,1
Domain_34ca6a4a7c099f5727c64c60df902fa58d144c5d727c0ff96e44669cb8c8d5e2,34ca6a4a7c.com,Domain,"[]",1,1
Domain_23e6311fe77063dbb5f7b02f6e42efedefc0f0cce281a410b16083d8e368a471,23e6311fe7.com,Domain,"[]",4,1
Domain_9a916033f75d424739feb48797a124bb7af9a63d424d89e1df8ef81900746d17,9a916033f7.com,Domain,"[]",5,0
Domain_f3c4e0f4fadccd9fdc45a3293df47307eaf5ba0a7648d3d976e5e0385826be15,f3c4e0f4fa.com,Domain,"[]",3,0
Domain_1595f0bd59383ad7c38b7ddb62a2e8fc823498d35f7dd1d3181c6a0fd68ba01c,1595f0bd59.com,Domain,"[]",2,0
Domain_8270a4394c9321df9fed3d531138370ee81470eabf76fb808c4737df951dd39e,8270a4394c.com,Domain,"[]",2,0
Domain_10f6ed4b61fcd89faf295fc6f5b84677201e9825f6efbe2fe1dcb64152d12730,10f6ed4b61.com,Domain,"[]",1,1
Domain_5fb9179dc4f28365f2de857677f43f2cf4df1904fa798c0af19320913244e434,5fb9179dc4.com,Domain,"[]",2,1
Domain_add5f0891cf7034731370d5eac5992d50b4e0b496382a6e8a177932f4839ec55,add5f0891c.com,Domain,"[]",5,1
IP_91e73ed138ba96ccf7120c2bb384bf8f12a1e37da9f1ab819b96e3ececeae7f1,209.99.xxx.xxx,IP,"[]",2,1
Cert_33b78f789be916380d0662ae9285d60b1eab58634ea00a78c0f05a8878e693c4,33b78f789b,Cert,"[]",8,1
Domain_64ed0215396ff4e87924601aa7c16fe2ddf1298ef53d309fcf4ae51d88d1bc74,64ed021539.com,Domain,"[]",1,1
Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac,bef7711a77.com,Domain,"[]",3,1
IP_488c8c7f6d3c1606eac4caf8b753d7b1380c934773479a549b9d8ce01454dbb7,208.91.xxx.xxx,IP,"[]",7,1
IP_77909fd8d52497e1df11a68ecfb05faa6e352378a6814f9b06622ba63d157ae3,156.254.xxx.xxx,IP,"[]",2,1
Domain_950a46ab0511cd76da4aa77587cd81a5a65ac7daea69f6b22ce19d5532316852,950a46ab05.com,Domain,"[B]",2,0
Domain_8b6c4942e0982fd86d1b66a14720b91a6930e4d2c2b7f6900b75db06777f98d4,8b6c4942e0.com,Domain,"[]",1,1
Domain_d6f2cf4277802573721006fc840107cca0d0daf55b723cb4df35650ae0646d1a,d6f2cf4277.com,Domain,"[]",2,0
Domain_3531b15e7f64b78e03d961270caacb8754f1aed8c447e54cd2084a425e3261c4,3531b15e7f.com,Domain,"[]",2,0
IP_2340c6a5d2bbdb6ddc747e8b070b091733358a98bda998a77ea307d5a63413cc,31.13.xxx.xxx,IP,"[]",2,1
Domain_c77f5c3e3e95d54a2684e2dd063c2449986ff65b04ae7350bb9a927988972605,c77f5c3e3e.com,Domain,"[B]",2,0
Domain_91814bbbe69eeec55394ba730eb4461d66304a15ee62799ac5cf9e72fac57e4b,91814bbbe6.com,Domain,"[]",2,0
IP_2a078bce7423251fad86b1e913b7b6cc87547f7874317c99de9c194bfd745e43,157.240.xxx.xxx,IP,"[]",4,1
Cert_2a5008ab17cd027be9d4855903225b0845fbce0ca38c6a1b35bf04426352408a,2a5008ab17,Cert,"[]",2,1
Domain_3c0d748a512500b7700e75bc0c6ee156af4f4059ccc64e369f2274f4fa5cc1b8,3c0d748a51.com,Domain,"[]",2,0
IP_4517dda601b1eb292227eae7a4777a71a404b9cf161233790eb9c9fef33f8be6,69.171.xxx.xxx,IP,"[]",4,1
IP_92ae01ec598a6fe6b0e178d119f52e0e948d530565e4dd913b3a9ab7997c3ce2,104.164.xxx.xxx,IP,"[]",1,1
IP_d732735785e10ffa9490365c2ebbf4a38f164f22fe27ee9b8b48d7c3252cbacf,107.167.xxx.xxx,IP,"[]",1,1
Domain_5c06c92b1845018a1717c85381d3f425f326e87224890475f562f9abe679a158,5c06c92b18.com,Domain,"[]",2,1
Domain_121da96f7c7cef81674ea5e682df22703c24d37fe9f6929047108cbe345ed8a3,121da96f7c.com,Domain,"[]",1,1
IP_7c8a5e801e8d0abef69e4d2d12be8d1d2bf9d23da6e8529b93b76bcee47ff82c,31.13.xxx.xxx,IP,"[]",3,1
Domain_2b731e0810003f634cc9607d0d07160db46a1588bccac5bb48d96c3cdf25a2f6,2b731e0810.com,Domain,"[]",2,0
IP_bd34a5c1111865f5908d295dedbd50e54a7140f67879466edbb811fac06a931b,3.210.xxx.xxx,IP,"[]",11,1
IP_fbc44afdcedc7c905ca36ef75c60c897f4f775c471c6fad464f7304148eceff9,52.72.xxx.xxx,IP,"[]",8,1
Domain_60a007b09636ca21559be81e2241431f59dfec11760235cad0940f1c71b019ad,60a007b096.com,Domain,"[]",3,0
Domain_de9eec14b0c30440486afc38505323d17685b38b9f954a282bb6c298176b5d06,de9eec14b0.com,Domain,"[B]",1,1
Domain_308158e361b83bbc6db52a0d58b47d169dd09c6f7abae13264a200ffdc500f99,308158e361.com,Domain,"[]",1,1
Domain_9ac7ce52aace20fce47ee728c19e5dd65aab17b25aab2924b37715e3e54fe5f0,9ac7ce52aa.com,Domain,"[]",1,1
Domain_abfaf81e11730fb589fd51beb839dcef3cf1b41cad1ddb65e94c2325b23a2ee8,abfaf81e11.com,Domain,"[B]",2,1
Domain_accbf848e47fccdd3c3a036392032d05a1fe82b7188f33139d6d2f5c86379748,accbf848e4.com,Domain,"[A]",1,1
Domain_79dabee94eeb055b464cc55e2498b2b1d06f3b01fda8ec61302e2bc93d436344,79dabee94e.com,Domain,"[]",1,1
IP_7a9b97bb3a6e03c3c3038a0db5436c08fd2e6ddb91e2841d411cb6ba32f40d94,103.85.xxx.xxx,IP,"[]",1,1
Domain_c2e406090797f3b511804b9072f9b0e6287880a340019cc4c22e7fffe64672e9,c2e4060907.com,Domain,"[]",1,1
Domain_df45857c88a2a4046210f0a7ba519d83c9a4e7e75e9a9ca52789b2266d2744bf,df45857c88.com,Domain,"[]",2,0
IP_7201180e38974d028b077d9653a0e4cc13d9c4c11e1528fb93f835d179d5adfb,157.240.xxx.xxx,IP,"[]",1,1
Domain_343972fbd26d666ea34037be4167cf1135d2436844eeabdff39bc9a9653abeed,343972fbd2.com,Domain,"[]",2,0
Domain_6d465eeab2b00cea024db47e58f4cbdbc6dd8819f7b193e75cd902cd457c46a6,6d465eeab2.com,Domain,"[]",2,0
IP_5cf744fd191876e31462ffcf66641cb8b523e7ad1fe4cf983de3dfec49517e39,103.200.xxx.xxx,IP,"[]",2,1
Domain_d60a14660238c3109d63abd955aa9c2246ea1d96eb28068b95527f76db7627a7,d60a146602.com,Domain,"[]",2,0
Domain_798cfa7283ccc4beedb07dfc38e464fc0bcc3ac7a7f5e5bff0fbe3faba24a1b3,798cfa7283.com,Domain,"[]",2,0
Domain_a7b503ede5222d7e0b68eba23e8733df3b25f0c65a2a3c285c0b8aa46c414f4e,a7b503ede5.com,Domain,"[]",1,1
Domain_a1766d9fee41b6482485f417b46bce3a6ad6b17acb5b178cf2af25559a9efc89,a1766d9fee.com,Domain,"[B]",1,1
Domain_8e511e210fa1655af74b837071f4008ffe6e8968f08f39cae55ef5c775d5a421,8e511e210f.com,Domain,"[]",3,1
Domain_05e9cd1b9326c36eda56b2e645c861848c39b5c18aedcb78c1906bfd0d21abff,05e9cd1b93.com,Domain,"[]",2,0
Domain_a3a0cc14d9740538577f5f6b91204b1ef3950e74e0c8fc21822c43e9e7807ed8,a3a0cc14d9.com,Domain,"[]",2,0
Domain_d6016687c81787d82a7d28183a894116b570d0cde70e348a2c4c892ebc611785,d6016687c8.com,Domain,"[]",1,1
Domain_32a9f7257a761f5edff09a06a95925a11468ab6885d2882a0976de64281172ad,32a9f7257a.com,Domain,"[A]",3,0
Domain_97f6648e21a05c7410bdb914a55b21528836745d97d3f3b115669b77e8ef0337,97f6648e21.com,Domain,"[A]",3,0
Domain_738a7ab2d237b53c70c99cccc24c1048408d9e456abb82c2729207a047c94e15,738a7ab2d2.com,Domain,"[B]",1,1
Domain_6568d5bfb75a680df4e2ece2ccc29633f209b3145731f7f6129bb114b2dd96fc,6568d5bfb7.com,Domain,"[]",3,1
Domain_ba82a99324fda3fc3739df11167a1b1d4fb42f0c7d89c5b789000f353a6cd8ee,ba82a99324.com,Domain,"[]",1,1
Domain_dc6eb1dc40338e26002eb7c3aafac58ad2dfb5f01db5c5883e01fba3f9035425,dc6eb1dc40.com,Domain,"[]",3,1
Domain_d6578cf06bb20248aaf8696c1298e7fc7a603f87bc62eb7fd58caf555d92d6c8,d6578cf06b.com,Domain,"[]",3,1
Domain_409a3b29ec6e20632d53e177d224c2c73928735f161b95522b9bc08ec2f3ff64,409a3b29ec.com,Domain,"[]",3,1
Domain_b08b1fe512839a8dabf7d331fa8b6cd42e1961888cadd85d51c63870b300e8fd,b08b1fe512.com,Domain,"[]",2,1
Domain_e6b8dc05b0a1f3c221d6a6fa4440809513a342f530982104aea96b8cc074a958,e6b8dc05b0.com,Domain,"[B]",3,1
Domain_4284600567f3b6b6f6c11f1729c4904f4667c93373d44f3629ad4e1a201eb6c1,4284600567.com,Domain,"[]",3,1
Domain_1ea0d17d145082472ff6d01ecdf4fafc5f55a18d1e4d6f33e46cfffab84e38f8,1ea0d17d14.com,Domain,"[]",1,1
Domain_f07c8e3f2bac986c9b6b5d6791cb38218e2b74bb6f223bb04667cd575f2663e8,f07c8e3f2b.com,Domain,"[]",1,1
Domain_8d8bcb3e49defb31ce1d1489a8cfe076ff45cc6d9d44507b8b078ca13f6319b9,8d8bcb3e49.com,Domain,"[]",2,0
Domain_7d4fd2ce7a895f6eed79cbf78a676884e3f46096b6189fdd48a7ba6746b9ef06,7d4fd2ce7a.com,Domain,"[B]",2,0
Domain_28a2ff7b7187a689c8e328ab960577873ed84d098aa51a7fd4d4f1d319c136ae,28a2ff7b71.com,Domain,"[]",2,0
Domain_aac8631782690151637220d863069eef82bdc1496f9b7f37b417a5a1ae439f41,aac8631782.com,Domain,"[]",1,1
Domain_c872086b846ab42b6406d281f1ac1dc30b6a88a2a8ffcc58c02b0327c001c4a9,c872086b84.com,Domain,"[]",1,1
Domain_e97a18f2a88fd4f67564b8ff5720b1ed323a1bf53d5ee1d74ee89c1f653e0595,e97a18f2a8.com,Domain,"[A]",2,0
Domain_ae9edaaf1a22b63be68ec7690c8a961cfc0015a07af831ed92faad2a85fe0bac,ae9edaaf1a.com,Domain,"[A]",1,1
Domain_d2f49a994b3a3c8429e12105fa7e83c375b08786eb6a8d1ee96f2a84f563f44a,d2f49a994b.com,Domain,"[]",1,1
Domain_6d2cb17cfa5b02f48c0890bee8921fdb6cc796571225fc3d137e124b9eac9285,6d2cb17cfa.com,Domain,"[]",2,1
Domain_65148d686509e3f7a6802c3f0546ce742063c324797d5eb5d01d63753f42c1da,65148d6865.com,Domain,"[]",2,0
Domain_080494c17ad0e642c8fd2932c600b888318e32055084a0c78356fca5a275768a,080494c17a.com,Domain,"[]",2,0
Domain_eb6f7a74cf7dd1009151eaebc4b3d6a7ce691b1d21634e95f546cf8a2457f61b,eb6f7a74cf.com,Domain,"[]",2,0
